Date,Open,High,Low,Close,Adj Close,Volume
2004-04-23,56.684093,56.998566,56.430763,56.823860,29.316746,6662677
2004-04-26,56.823860,57.479015,56.701565,56.762711,29.285196,4722824
2004-04-27,56.762711,56.823860,56.020203,56.526855,29.163521,4613575
2004-04-28,54.954479,55.382515,53.958645,54.159557,27.942167,13404663
2004-04-29,53.853817,53.880024,52.604652,53.111309,27.401352,9034919
2004-04-30,52.683273,53.390842,52.456154,52.630859,27.153484,5414007
2004-05-03,52.342590,53.783936,52.106735,53.722786,27.716831,4288684
2004-05-04,54.552650,54.552650,53.722786,53.722786,27.716831,5774538
2004-05-05,53.460724,53.871288,53.137516,53.687847,27.698805,5658712
2004-05-06,53.076366,53.338428,51.652493,51.766056,26.707314,9004813
2004-05-07,51.626289,51.949497,50.822632,51.521461,26.581120,7532588
2004-05-10,50.298508,50.639187,49.922882,50.132534,25.864536,8034735
2004-05-11,50.525627,50.909985,50.106327,50.805161,26.211557,5840024
2004-05-12,50.578037,50.735275,49.355080,49.363815,25.467937,7316956
2004-05-13,49.564732,50.158737,48.961987,49.791851,25.688768,6372388
2004-05-14,49.809322,49.870468,48.664982,48.953251,25.256121,7688427
2004-05-17,48.088448,48.202007,47.442024,48.001091,24.764881,7413348
2004-05-18,48.097183,48.988194,48.053505,48.830956,25.193026,6181236
2004-05-19,49.494846,50.403332,49.320141,50.246094,25.923122,7003342
2004-05-20,49.599674,49.975296,49.136696,49.835529,25.711300,3406930
2004-05-21,50.053913,50.394596,49.381287,49.879208,25.733837,4932741
2004-05-24,50.228622,51.163311,50.176208,50.612980,26.112410,5144161
2004-05-25,50.158737,50.158737,49.424965,49.721970,25.652721,5421037
2004-05-26,50.726540,50.822632,50.333447,50.447006,26.026783,4229799
2004-05-27,50.700336,51.268135,50.682865,50.918720,26.270149,5116833
2004-05-28,51.049751,51.303078,50.350918,50.350918,25.977205,3804609
2004-05-31,50.621716,51.014809,50.368389,50.709068,26.161987,863594
2004-06-01,50.840099,50.918720,49.713234,49.887939,25.738344,4308238
2004-06-02,50.141270,50.979870,50.053913,50.263565,25.932140,4541170
2004-06-03,50.315975,50.394596,49.713234,50.394596,25.999741,4300377
2004-06-04,50.412067,51.259399,50.281036,50.988602,26.306204,4991251
2004-06-07,51.538933,52.325123,51.451580,52.229031,26.946173,4822199
2004-06-08,52.386269,52.552242,51.993176,52.438683,27.054335,5139296
2004-06-09,52.587185,52.753155,51.582611,51.757320,26.702799,4266133
2004-06-10,51.608818,51.923290,51.224461,51.722378,26.684774,2666570
2004-06-11,51.460316,52.220295,51.145840,51.800995,26.725332,3380393
2004-06-14,51.547668,51.704906,50.499420,50.787689,26.202547,5488044
2004-06-15,50.490685,51.067223,50.053913,50.997337,26.310705,6236230
2004-06-16,51.189518,51.329285,50.595509,50.778954,26.198042,4390734
2004-06-17,50.787689,51.189518,50.062649,50.281036,25.941149,4694388
2004-06-18,50.027706,50.455742,49.695763,50.246094,25.923122,11581419
2004-06-21,50.647923,50.892513,49.625877,49.861736,25.724823,5450363
2004-06-22,49.669556,49.879208,48.280624,48.507748,25.026268,8627621
2004-06-23,49.093018,49.617142,48.830956,49.363815,25.467937,5985431
2004-06-24,49.791851,50.787689,49.791851,50.752747,26.184525,7792828
2004-06-25,50.612980,50.909985,50.115063,50.840099,26.229588,8369747
2004-06-28,50.822632,51.713642,50.595509,51.547668,26.594639,5575653
2004-06-29,51.530197,51.800995,51.102161,51.538933,26.590136,4297973
2004-06-30,51.626289,51.993176,51.451580,51.635025,26.639709,3862367
2004-07-01,52.063061,52.491093,50.953663,51.189518,26.409859,5167038
2004-07-02,50.883778,51.145840,50.167473,50.377125,25.990728,5020988
2004-07-05,50.359653,50.778954,50.080120,50.350918,25.977205,2558741
2004-07-06,50.639187,50.639187,49.634613,49.678291,25.630182,4940401
2004-07-07,49.678291,50.141270,49.049343,49.634613,25.607649,5436923
2004-07-08,49.005665,49.669556,48.961987,49.590939,25.585112,6129619
2004-07-09,48.927048,49.818058,48.778545,49.258991,25.413862,5372815
2004-07-12,48.752338,49.145432,48.673717,49.005665,25.283155,4573440
2004-07-13,49.442436,49.818058,48.595100,49.512318,25.544554,6366077
2004-07-14,48.787277,49.582203,48.752338,49.582203,25.580608,5246386
2004-07-15,49.433701,49.503582,48.429127,48.429127,24.985712,7102998
2004-07-16,48.577629,49.154167,48.254417,48.402920,24.972189,5204640
2004-07-19,48.280624,48.717396,47.939945,47.939945,24.733330,4882477
2004-07-20,47.808914,48.394184,47.476967,48.333038,24.936136,5023044
2004-07-21,49.005665,49.826794,49.005665,49.355080,25.463428,6980947
2004-07-22,48.481541,48.743603,48.079712,48.263153,24.900084,5474967
2004-07-23,48.289360,48.752338,47.852589,48.036034,24.782904,3712774
2004-07-26,47.896267,48.167065,46.935371,47.127552,24.314196,4570268
2004-07-27,47.267319,48.009827,47.171227,47.957417,24.742342,4832428
2004-07-28,48.088448,48.533951,47.739029,47.739029,24.629667,6140948
2004-07-29,48.568893,50.569302,48.525215,50.237358,25.918617,13764975
2004-07-30,50.621716,51.276871,50.281036,50.936192,26.279163,7954585
2004-08-02,50.447006,50.639187,50.167473,50.447006,26.026783,4674216
2004-08-03,50.647923,50.840099,50.281036,50.578037,26.094389,3879350
2004-08-04,49.966560,50.141270,49.241520,49.765644,25.675253,5864789
2004-08-05,49.879208,50.447006,49.800587,49.809322,25.697779,3518089
2004-08-06,48.813484,49.224049,48.219479,48.499012,25.021767,6690716
2004-08-09,48.394184,48.612572,47.546852,48.044769,24.787411,5460064
2004-08-10,48.202007,48.595100,47.983620,48.394184,24.967684,3395517
2004-08-11,48.568893,48.638779,47.223640,47.913738,24.719809,5915915
2004-08-12,47.878796,48.149593,46.629631,47.066402,24.282646,7097949
2004-08-13,46.559750,47.354671,46.341366,46.647102,24.066319,6564269
2004-08-16,46.402512,47.756500,46.306423,47.573055,24.544037,5758196
2004-08-17,47.354671,48.062241,47.040195,47.433289,24.471937,5339933
2004-08-18,47.354671,47.896267,46.891693,47.704086,24.611647,4216290
2004-08-19,48.132122,48.525215,47.573055,47.826385,24.674742,4586024
2004-08-20,47.704086,48.193272,47.310993,48.036034,24.782904,4653294
2004-08-23,48.691189,49.154167,48.298096,48.979458,25.269640,4546010
2004-08-24,49.337608,49.337608,48.560158,48.699924,25.125423,4236809
2004-08-25,49.136696,49.171638,48.472805,48.874634,25.215555,3568495
2004-08-26,49.442436,49.486111,49.023136,49.267727,25.418364,3973686
2004-08-27,49.145432,49.687027,48.656246,49.652084,25.616665,5434290
2004-08-30,49.529789,49.826794,49.486111,49.826794,25.706800,3734710
2004-08-31,49.617142,49.966560,49.119225,49.119225,25.341747,6140713
2004-09-01,49.695763,50.272301,49.590939,50.158737,25.878059,5594717
2004-09-02,50.010239,50.927456,49.765644,50.691601,26.152977,6741536
2004-09-03,50.639187,51.451580,50.088856,51.189518,26.409859,6538446
2004-09-06,51.294342,51.739849,51.206989,51.582611,26.612667,3626399
2004-09-07,51.713642,51.862144,51.538933,51.783527,26.716320,5310606
2004-09-08,51.626289,52.054321,51.582611,51.844673,26.747866,4021229
2004-09-09,51.538933,51.617554,50.962399,51.451580,26.545063,6193201
2004-09-10,51.696171,52.342590,51.600082,52.237766,26.950674,6314034
2004-09-13,52.421211,53.242340,52.412476,53.242340,27.468960,6285070
2004-09-14,53.128780,53.259811,52.814304,53.111309,27.401352,5847337
2004-09-15,53.058895,53.277283,52.263973,52.726952,27.203060,6452133
2004-09-16,52.665802,52.796833,52.255238,52.657066,27.167006,4750502
2004-09-17,52.630859,53.460724,52.482361,52.962807,27.324741,10551790
2004-09-20,52.840511,53.233604,52.499828,53.137516,27.414883,4449465
2004-09-21,53.006481,53.740257,52.936600,53.338428,27.518530,5080167
2004-09-22,53.408314,53.548080,52.429947,52.761890,27.221083,6180762
2004-09-23,52.421211,52.508564,51.704906,52.115471,26.887581,7494076
2004-09-24,51.932030,52.194092,51.547668,52.063061,26.860540,3899427
2004-09-27,51.844673,51.975704,51.329285,51.582611,26.612667,4359508
2004-09-28,51.180782,51.818466,51.180782,51.573875,26.608166,4459831
2004-09-29,51.713642,52.613392,51.713642,52.141678,26.901098,7242770
2004-09-30,52.587185,52.674538,51.687435,51.722378,26.684774,4841174
2004-10-01,51.713642,52.849247,51.460316,52.761890,27.221083,6427003
2004-10-04,53.207397,53.801407,53.050159,53.355900,27.527544,6950317
2004-10-05,53.530609,54.316795,53.198662,53.827614,27.770912,6290435
2004-10-06,53.731522,54.203236,53.574284,53.888760,27.802460,4215336
2004-10-07,53.984852,54.290588,53.714050,54.028526,27.874567,5709491
2004-10-08,53.775200,54.264381,53.198662,53.513138,27.608667,6347505
2004-10-11,53.513138,53.792671,53.329693,53.591755,27.649231,3386621
2004-10-12,53.329693,53.504402,51.687435,52.141678,26.901098,12331347
2004-10-13,52.333858,52.674538,52.063061,52.150414,26.905603,5364844
2004-10-14,51.722378,51.888351,51.250664,51.460316,26.549574,6941128
2004-10-15,51.137104,51.407902,50.665394,51.276871,26.454922,6530495
2004-10-18,51.416637,51.626289,50.857571,51.268135,26.450424,3922391
2004-10-19,51.800995,52.421211,51.800995,52.141678,26.901098,6478586
2004-10-20,50.962399,51.180782,50.709068,51.023544,26.324232,6323320
2004-10-21,51.381699,51.469051,50.665394,51.372959,26.504501,5114823
2004-10-22,51.145840,52.019382,50.953663,51.416637,26.527039,4187782
2004-10-25,50.578037,50.578037,50.106327,50.228622,25.914116,6722994
2004-10-26,50.211151,50.333447,49.914146,50.315975,25.959177,3763269
2004-10-27,50.665394,51.058487,50.018970,51.058487,26.342260,5427490
2004-10-28,51.538933,51.932030,51.250664,51.460316,26.549574,7578461
2004-10-29,51.591347,51.696171,50.971130,50.971130,26.297192,5631783
2004-11-01,51.049751,51.879616,51.049751,51.669964,26.657732,3424303
2004-11-02,51.897087,52.229031,51.416637,52.071793,26.865047,4489595
2004-11-03,52.630859,52.718216,51.905823,52.237766,26.950674,5261229
2004-11-04,51.897087,52.316387,51.897087,52.316387,26.991238,4201118
2004-11-05,52.892921,53.530609,52.429947,52.936600,27.311220,7842695
2004-11-08,52.761890,53.338428,52.630859,53.111309,27.401352,4414480
2004-11-09,53.111309,53.268547,52.604652,52.796833,27.239107,4660655
2004-11-10,52.892921,53.154984,52.508564,52.892921,27.288689,5500404
2004-11-11,52.368797,52.788097,51.993176,52.674538,27.176020,8203415
2004-11-12,52.936600,53.364635,52.726952,53.102573,27.396845,6622685
2004-11-15,53.714050,53.783936,52.927864,53.032688,27.360796,4770410
2004-11-16,53.111309,53.154984,52.333858,52.648331,27.162491,4954349
2004-11-17,52.892921,53.845081,52.613392,53.766464,27.739363,6730160
2004-11-18,53.504402,54.107143,53.329693,53.591755,27.649231,4932455
2004-11-19,53.460724,54.255646,53.041424,53.067631,27.378819,6998918
2004-11-22,52.962807,53.006481,52.508564,52.919128,27.302202,3796165
2004-11-23,53.286018,53.583019,52.910393,53.015221,27.351788,4399489
2004-11-24,53.425781,53.425781,52.735687,52.901657,27.293188,3400812
2004-11-25,52.770626,53.320957,52.770626,53.137516,27.414883,2621744
2004-11-26,52.866718,53.251076,52.560978,52.945335,27.315729,2479333
2004-11-29,53.233604,53.993584,53.032688,53.032688,27.360796,6450271
2004-11-30,53.198662,53.303486,52.342590,52.630859,27.153484,5657438
2004-12-01,52.325123,53.740257,52.237766,53.740257,27.725842,6640907
2004-12-02,54.019791,54.508972,53.810143,54.238178,27.982738,6502866
2004-12-03,54.465298,54.805977,53.897495,54.543915,28.140472,7952480
2004-12-06,54.325531,54.456562,54.002319,54.273117,28.000755,3053022
2004-12-07,54.343002,54.762302,54.037262,54.465298,28.099909,3674703
2004-12-08,53.906231,54.308060,53.670376,54.150822,27.937666,4087841
2004-12-09,54.072205,54.264381,53.329693,53.460724,27.581629,5439413
2004-12-10,53.897495,54.072205,53.495667,53.845081,27.779922,4236310
2004-12-13,53.984852,54.535179,53.845081,54.343002,28.036814,4350080
2004-12-14,54.753567,54.893333,54.308060,54.596329,28.167509,4320205
2004-12-15,54.858391,54.858391,54.150822,54.150822,27.937666,4874549
2004-12-16,54.107143,54.421619,53.871288,54.150822,27.937666,4679952
2004-12-17,54.089676,54.360474,53.347164,53.591755,27.649231,14883935
2004-12-20,53.548080,54.107143,53.548080,53.748993,27.730350,3356613
2004-12-21,53.556812,54.115883,53.556812,54.028526,27.874567,2947392
2004-12-22,54.377941,54.456562,53.958645,54.203236,27.964712,4630629
2004-12-23,54.011055,54.343002,53.949909,54.273117,28.000755,2023631
2004-12-24,54.273117,54.273117,54.273117,54.273117,28.000755,0
2004-12-27,54.587593,54.718624,54.150822,54.150822,27.937666,1774601
2004-12-28,54.377941,54.718624,54.159557,54.631271,28.185539,1580496
2004-12-29,54.849655,54.858391,54.115883,54.369209,28.050343,1788595
2004-12-30,54.439091,54.666210,54.255646,54.491505,28.113434,939586
2004-12-31,54.491505,54.491505,54.491505,54.491505,28.113434,0
2005-01-03,54.535179,55.251484,54.334267,54.989422,28.370321,4022391
2005-01-04,54.779774,54.954479,54.517712,54.683681,28.212576,3557259
2005-01-05,54.168293,54.299324,53.853817,53.888760,27.802460,4400979
2005-01-06,53.949909,54.404148,53.810143,54.395412,28.063854,3922360
2005-01-07,54.666210,54.928272,53.810143,54.674946,28.208078,6321226
2005-01-10,54.587593,54.832184,54.203236,54.622536,28.181028,3570297
2005-01-11,54.465298,54.744831,53.775200,54.054733,27.888092,5338056
2005-01-12,54.142086,54.229443,53.320957,53.635433,27.671770,5159513
2005-01-13,53.722786,53.862553,53.041424,53.355900,27.527544,4572863
2005-01-14,52.901657,53.504402,52.901657,53.286018,27.491495,3364543
2005-01-17,53.286018,54.054733,53.224869,53.792671,27.752888,3737344
2005-01-18,53.722786,54.203236,53.189926,54.142086,27.933155,4723589
2005-01-19,54.334267,54.456562,53.853817,54.115883,27.919638,4139327
2005-01-20,53.425781,53.792671,53.120045,53.792671,27.752888,5820994
2005-01-21,53.286018,53.548080,53.137516,53.303486,27.500505,6510622
2005-01-24,53.198662,53.390842,52.875450,53.390842,27.545572,5175120
2005-01-25,53.242340,54.168293,53.093838,54.028526,27.874567,6539420
2005-01-26,54.072205,54.779774,53.984852,53.984852,27.852041,7290052
2005-01-27,53.460724,55.557224,53.189926,55.557224,28.663265,16029801
2005-01-28,54.788509,55.120453,53.303486,53.635433,28.308689,10217052
2005-01-31,53.635433,53.897495,52.997749,53.146252,28.050495,6571414
2005-02-01,53.224869,53.635433,52.980278,53.591755,28.285637,5358597
2005-02-02,53.539345,53.635433,53.111309,53.128780,28.041279,5506920
2005-02-03,53.111309,53.111309,52.045589,52.071793,27.483406,9266886
2005-02-04,52.194092,52.718216,52.194092,52.569714,27.746210,9695482
2005-02-07,53.189926,53.312222,52.700745,53.023952,27.985950,5978575
2005-02-08,53.067631,53.085102,52.456154,52.761890,27.847633,5782902
2005-02-09,52.761890,53.617962,52.333858,52.884190,27.912186,9447528
2005-02-10,53.286018,53.635433,52.779362,52.875450,27.907570,5513461
2005-02-11,53.023952,53.810143,53.023952,53.635433,28.308689,6395726
2005-02-14,53.766464,53.958645,53.198662,53.460724,28.216476,4127383
2005-02-15,53.548080,53.652905,53.198662,53.478195,28.225702,3846481
2005-02-16,53.268547,53.652905,52.884190,53.093838,28.022839,6162992
2005-02-17,53.023952,53.093838,52.438683,52.560978,27.741592,5277022
2005-02-18,52.403740,52.491093,52.159149,52.421211,27.667831,7656314
2005-02-21,52.412476,52.831776,52.325123,52.604652,27.764645,3203043
2005-02-22,52.456154,52.578449,51.800995,52.089264,27.492626,4710594
2005-02-23,51.713642,51.966969,51.338020,51.966969,27.428080,5391237
2005-02-24,51.958233,52.019382,51.329285,51.608818,27.239042,4924181
2005-02-25,51.827202,52.342590,51.827202,52.141678,27.520290,5124181
2005-02-28,52.255238,52.630859,51.556404,51.739849,27.308201,5397437
2005-03-01,51.626289,52.543507,51.538933,52.368797,27.640163,5015741
2005-03-02,52.237766,53.111309,52.167885,53.067631,28.008999,6327624
2005-03-03,53.067631,53.836349,52.936600,53.286018,28.124268,8383742
2005-03-04,53.722786,54.570122,53.556812,54.395412,28.709806,9853865
2005-03-07,54.474033,54.849655,54.325531,54.421619,28.723644,5046707
2005-03-08,54.246910,54.508972,53.635433,54.037262,28.520773,6864154
2005-03-09,54.177029,54.718624,53.853817,54.115883,28.562267,6805137
2005-03-10,53.853817,54.447826,53.757729,54.037262,28.520773,4951826
2005-03-11,54.334267,54.596329,54.177029,54.264381,28.640652,5366427
2005-03-14,53.984852,54.447826,53.897495,54.246910,28.631428,3041891
2005-03-15,54.211971,54.561386,54.089676,54.482769,28.755911,4385812
2005-03-16,54.377941,54.377941,53.347164,53.451988,28.211874,6929086
2005-03-17,53.286018,53.783936,53.067631,53.617962,28.299463,3363279
2005-03-18,53.548080,53.880024,53.067631,53.443253,28.207253,10398330
2005-03-21,53.294750,53.722786,53.154984,53.154984,28.055113,2900023
2005-03-22,53.233604,53.399578,52.849247,53.286018,28.124268,3752804
2005-03-23,52.849247,53.425781,52.726952,53.277283,28.119656,4185814
2005-03-24,53.399578,53.722786,52.997749,53.635433,28.308689,4626108
2005-03-25,53.635433,53.635433,53.635433,53.635433,28.308689,0
2005-03-28,53.635433,53.635433,53.635433,53.635433,28.308689,0
2005-03-29,53.373371,53.460724,52.665802,53.259811,28.110435,4320628
2005-03-30,52.945335,53.635433,52.744419,53.635433,28.308689,5242570
2005-03-31,53.897495,53.941174,53.329693,53.329693,28.147326,3597747
2005-04-01,53.574284,53.766464,53.242340,53.504402,28.239531,4155147
2005-04-04,53.093838,53.329693,52.648331,53.085102,28.018221,4402116
2005-04-05,53.329693,53.425781,53.111309,53.417049,28.193426,2505762
2005-04-06,53.382107,53.661640,53.058895,53.329693,28.147326,2938295
2005-04-07,53.111309,53.705315,53.111309,53.495667,28.234919,3378112
2005-04-08,53.810143,54.439091,53.722786,54.124615,28.566877,5440357
2005-04-11,53.993584,54.474033,53.984852,54.150822,28.580713,2787426
2005-04-12,54.002319,54.238178,53.679111,53.862553,28.428562,3235180
2005-04-13,54.238178,54.552650,53.941174,54.465298,28.746689,4769882
2005-04-14,53.941174,54.640007,53.941174,54.508972,28.769745,4276424
2005-04-15,53.810143,53.897495,52.805569,53.041424,27.995171,9831109
2005-04-18,51.888351,52.063061,51.233196,51.364227,27.109949,10607434
2005-04-19,51.582611,51.661228,50.508156,51.102161,26.971638,8240120
2005-04-20,51.163311,51.285606,50.219887,50.604244,26.708836,7317418
2005-04-21,50.315975,50.918720,50.123798,50.586773,26.699610,6818022
2005-04-22,51.469051,51.853409,50.927456,51.145840,26.994686,6132211
2005-04-25,51.233196,51.451580,50.892513,51.250664,27.050011,3758437
2005-04-26,51.032280,51.180782,50.508156,50.822632,26.824099,4705073
2005-04-27,50.010239,50.228622,49.381287,49.853001,26.312330,12659541
2005-04-28,50.053913,50.193680,49.197845,49.617142,26.187840,7018954
2005-04-29,49.355080,49.678291,49.119225,49.468639,26.109468,4951246
2005-05-02,49.791851,49.887939,49.381287,49.634613,26.197060,2504462
2005-05-03,49.791851,50.001499,49.320141,50.001499,26.390703,3488816
2005-05-04,49.835529,50.263565,49.459908,50.018970,26.399927,6449784
2005-05-05,50.053913,50.464478,50.053913,50.350918,26.575129,3655511
2005-05-06,50.315975,50.403332,49.590939,50.211151,26.501362,5664362
2005-05-09,49.835529,50.097591,49.442436,49.695763,26.229345,3920462
2005-05-10,49.721970,49.931618,48.988194,49.154167,25.943487,5596516
2005-05-11,49.066811,49.512318,48.699924,49.093018,25.911215,5124053
2005-05-12,49.555996,49.844265,49.267727,49.538525,26.146351,4759335
2005-05-13,49.363815,50.071384,49.363815,50.071384,26.427591,5389138
2005-05-16,49.704498,50.219887,49.652084,49.791851,26.280050,2607687
2005-05-17,50.158737,50.158737,49.311405,49.625877,26.192457,3959213
2005-05-18,49.905411,50.752747,49.870468,50.752747,26.787218,7228306
2005-05-19,50.761482,51.538933,50.674129,51.390430,27.123777,6656942
2005-05-20,51.390430,51.538933,51.075958,51.320549,27.086899,5288356
2005-05-23,51.757320,51.923290,51.276871,51.538933,27.202160,4085215
2005-05-24,51.582611,51.687435,50.840099,51.276871,27.063848,3553417
2005-05-25,51.110901,51.268135,50.778954,51.189518,27.017740,4190106
2005-05-26,51.180782,51.381699,50.988602,51.329285,27.091509,4158722
2005-05-27,51.442844,51.486523,51.163311,51.407902,27.133005,3613561
2005-05-30,51.329285,51.844673,51.285606,51.844673,27.363525,2131245
2005-05-31,51.932030,52.045589,51.669964,51.844673,27.363525,5912171
2005-06-01,51.993176,52.936600,51.940762,52.770626,27.852253,6522118
2005-06-02,52.892921,53.408314,52.648331,53.111309,28.032057,5102948
2005-06-03,53.329693,53.382107,52.630859,52.823040,27.879910,4726366
2005-06-06,53.111309,53.792671,52.945335,53.469460,28.221090,7282621
2005-06-07,54.246910,54.945744,54.211971,54.683681,28.861952,13432955
2005-06-08,54.596329,54.980686,54.404148,54.543915,28.788191,6000351
2005-06-09,54.412884,54.430355,53.958645,54.404148,28.714415,5123728
2005-06-10,54.508972,54.858391,54.316795,54.535179,28.783567,5362417
2005-06-13,54.858391,54.954479,54.343002,54.814713,28.931101,5075895
2005-06-14,54.902069,54.989422,54.561386,54.613800,28.825068,3611955
2005-06-15,54.692417,54.805977,53.513138,53.845081,28.419336,6965333
2005-06-16,54.115883,54.474033,53.888760,54.255646,28.636034,4050061
2005-06-17,54.508972,55.050571,54.255646,54.587593,28.811239,13166687
2005-06-20,54.482769,54.482769,53.862553,54.281853,28.649872,3783100
2005-06-21,54.474033,54.587593,54.011055,54.351738,28.686750,3489187
2005-06-22,54.535179,54.744831,54.159557,54.360474,28.691366,4834321
2005-06-23,54.526443,55.609634,54.421619,55.207806,29.138590,7986931
2005-06-24,54.596329,54.718624,54.028526,54.045998,28.525389,5663454
2005-06-27,53.451988,53.478195,52.980278,53.111309,28.032057,7493040
2005-06-28,53.286018,53.417049,52.438683,52.980278,27.962900,6351828
2005-06-29,52.954071,53.390842,52.857983,53.207397,28.082775,5193228
2005-06-30,52.761890,53.216133,52.709480,52.709480,27.819977,4969208
2005-07-01,52.753155,53.434521,52.683273,53.102573,28.027447,4309282
2005-07-04,53.303486,53.617962,53.154984,53.181190,28.068943,2272342
2005-07-05,53.120045,53.617962,52.849247,53.408314,28.188812,4069672
2005-07-06,53.382107,53.853817,53.382107,53.574284,28.276419,4218884
2005-07-07,53.286018,53.355900,50.840099,52.657066,27.792311,14153548
2005-07-08,53.286018,53.880024,53.076366,53.853817,28.423954,6202389
2005-07-11,54.159557,54.526443,54.072205,54.474033,28.751307,5380097
2005-07-12,54.281853,54.596329,54.107143,54.115883,28.562267,4158357
2005-07-13,54.115883,54.657475,54.063469,54.439091,28.732859,4762068
2005-07-14,54.587593,55.539753,54.552650,55.102982,29.083258,6078883
2005-07-15,55.234013,56.325939,55.006893,55.801815,29.452105,11031671
2005-07-18,55.906639,55.906639,55.137924,55.487343,29.286125,3470188
2005-07-19,55.618374,56.151234,55.469872,56.151234,29.636526,6434330
2005-07-20,55.775608,56.430763,55.723198,56.256058,29.691853,5026752
2005-07-21,56.518120,57.959461,56.483177,57.426601,30.309669,13854728
2005-07-22,57.216953,57.758549,57.016037,57.435337,30.314274,5695286
2005-07-25,57.636253,57.810959,57.269363,57.583839,30.392651,3991593
2005-07-26,57.382923,57.907051,57.321777,57.479015,30.337330,3963866
2005-07-27,57.347984,57.810959,57.129597,57.810959,30.512520,4187799
2005-07-28,55.906639,56.780182,55.740669,56.212379,29.668798,15967060
2005-07-29,56.439503,56.553062,55.321369,55.600903,29.346064,6986855
2005-08-01,55.600903,56.238586,55.531017,55.950317,29.530479,3718565
2005-08-02,56.098820,56.151234,55.426193,56.107555,29.613476,4762471
2005-08-03,56.002731,56.107555,55.548489,55.906639,29.507423,4428469
2005-08-04,55.731934,55.932846,54.858391,55.111717,29.087872,6614255
2005-08-05,54.692417,55.234013,54.674946,54.701153,28.871180,4056803
2005-08-08,54.701153,55.321369,54.701153,54.989422,29.023321,3310069
2005-08-09,54.858391,55.854229,54.832184,55.793079,29.447489,3590284
2005-08-10,55.688255,56.491913,55.688255,56.369617,29.751781,4909510
2005-08-11,55.906639,56.334675,55.906639,55.976524,29.544313,3719475
2005-08-12,56.072613,56.159966,55.670784,55.836758,29.470543,2819161
2005-08-15,55.653313,55.819286,55.365044,55.574696,29.332233,2878971
2005-08-16,55.897903,55.897903,54.718624,54.788509,28.917280,5184749
2005-08-17,54.692417,54.849655,54.220707,54.727360,28.885008,5665095
2005-08-18,54.727360,54.727360,53.748993,54.194500,28.603762,6482435
2005-08-19,54.334267,55.382515,54.229443,55.207806,29.138590,7051395
2005-08-22,55.443665,55.670784,54.893333,55.382515,29.230795,3201477
2005-08-23,55.068043,55.539753,54.823448,55.199074,29.133980,3443832
2005-08-24,54.945744,55.207806,54.640007,55.164131,29.115536,5142358
2005-08-25,54.640007,54.937012,54.159557,54.159557,28.585320,5254383
2005-08-26,54.115883,54.439091,53.286018,53.399578,28.184202,5235923
2005-08-29,53.154984,53.888760,52.761890,53.722786,28.354795,3351721
2005-08-30,54.159557,54.159557,53.451988,53.539345,28.257977,3754202
2005-08-31,53.347164,54.238178,53.294750,53.757729,28.373241,4963891
2005-09-01,53.984852,54.404148,53.530609,53.984852,28.493114,3717856
2005-09-02,54.159557,54.421619,53.565552,53.845081,28.419336,3300859
2005-09-05,53.914967,54.622536,53.914967,54.622536,28.829679,2455818
2005-09-06,54.404148,55.583431,54.404148,55.469872,29.276903,5383853
2005-09-07,55.644577,55.845493,54.788509,55.164131,29.115536,5203719
2005-09-08,55.164131,55.583431,54.692417,55.242748,29.157026,3944973
2005-09-09,55.268955,56.264793,54.753567,55.897903,29.502815,6444740
2005-09-12,56.465706,56.588001,55.784344,56.125027,29.622694,6073789
2005-09-13,56.256058,56.325939,55.094246,55.347572,29.212347,5946475
2005-09-14,55.295162,55.618374,54.867126,55.190338,29.129370,3966459
2005-09-15,55.094246,55.268955,54.500240,54.954479,29.004881,4680445
2005-09-16,55.076775,56.343410,54.937012,55.819286,29.461325,14517246
2005-09-19,54.683681,56.378353,54.683681,55.644577,29.369116,7385018
2005-09-20,55.871700,56.273529,55.496075,56.107555,29.613476,4168607
2005-09-21,55.496075,55.801815,54.753567,54.945744,29.000271,6916260
2005-09-22,54.683681,54.805977,53.792671,54.168293,28.589941,6681611
2005-09-23,54.177029,54.491505,53.792671,54.246910,28.631428,4225951
2005-09-26,55.068043,55.775608,55.015629,55.592167,29.341452,5843014
2005-09-27,55.295162,55.295162,54.779774,55.033100,29.046375,5058652
2005-09-28,55.338840,56.168701,55.295162,55.845493,29.475149,5725009
2005-09-29,56.011463,56.221115,55.085510,55.504810,29.295341,3935915
2005-09-30,56.055141,56.343410,55.758137,55.993996,29.553534,4270959
2005-10-03,56.072613,56.684093,55.906639,56.413296,29.774839,4090660
2005-10-04,56.404560,57.304306,56.090084,56.911213,30.037643,6135971
2005-10-05,56.168701,56.649151,55.871700,55.950317,29.530479,5239882
2005-10-06,55.356308,55.714462,54.805977,55.600903,29.346064,6547393
2005-10-07,55.251484,56.002731,55.076775,55.391251,29.235407,5337273
2005-10-10,55.574696,55.845493,54.867126,55.225277,29.147806,3231514
2005-10-11,55.076775,55.836758,55.076775,55.260220,29.166245,3780080
2005-10-12,54.788509,55.644577,54.465298,54.692417,28.866564,5730701
2005-10-13,55.033100,55.207806,54.168293,54.526443,28.778961,5715721
2005-10-14,54.832184,55.487343,54.474033,55.199074,29.133980,6176850
2005-10-17,55.426193,55.600903,55.068043,55.242748,29.157026,3893112
2005-10-18,54.858391,55.504810,54.674946,54.937012,28.995659,4075584
